,_,а,б,в,г,д,е,ж,з,и,й,к,л,м,н,о,п,р,с,т,у,ф,х,ц,ч,ш,щ,ъ,ы,ь,э,ю,я
0,0.16833222296246947,0.05669310737286254,0.014809571396846547,0.030431101487896958,0.01628081279147235,0.02292915833888519,0.06481789917832556,0.008079682989118365,0.020918346102598268,0.0002706528980679547,0.01567357872529425,0.03509986397956918,0.026515309238285587,0.034959332667110814,0.05326136742171885,0.09656062624916723,0.015850544081723296,0.043058100155451924,0.05838295303131246,0.05678505996002665,0.03327295691761048,0.0007356206973129025,0.006865214856762158,0.00180261769931157,0.016039654119475905,0.00646444037308461,0.0031350627359538084,0.0,0.021301771041527872,0.02400136020430824,0.004318301687763713,0.008069273262269598,0.03428443537641572
